id_empleado,nombre_completo,fecha_inicio,genero,edad,discapacidad,etnia,attrition,fecha_renuncia
3079,"Alvarez, Calista",1995-07-02,mujer,44,0,latino,1,1999-02-21
3080,"Palma, Severo",2003-08-06,varon,25,0,indio,1,2006-02-07
3081,"Tamarit, Telmo",2011-10-31,varon,29,0,blanco,1,2016-07-17
3082,"Lorenzo, Ernesto",2018-08-21,mujer,51,0,griego,1,2022-03-24
3083,"Izaguirre, Tamara",1996-05-31,mujer,27,0,asiatico,1,1998-01-13
3084,"Jara, Calixta",2007-09-13,mujer,56,0,indio,0,
3085,"Amador, Jose Manuel",1998-09-21,mujer,34,0,griego,1,2001-11-19
3086,"Hierro, Valeria",1989-12-29,varon,22,0,latino,1,1991-07-16
3087,"Hoz, Calista",2002-02-07,varon,45,0,latino,1,2006-07-01
3088,"Hoz, Adriana",2000-12-15,varon,34,0,asiatico,1,2001-08-27
3089,"Gonzalo, Aitor",2014-07-03,mujer,55,0,blanco,0,
3090,"Alfonso, Silvio",1993-01-26,varon,36,0,afrodescendiente,0,
3091,"Hernández, Charo",2004-11-18,varon,45,0,latino,1,2009-01-13
3092,"Melero, Carmelita",2020-09-15,mujer,58,0,latino,0,
3093,"Ferrero, Diego",2005-07-22,varon,57,0,blanco,0,
3094,"Galindo, Lucía",2010-09-26,varon,54,0,indio,0,
3095,"Jove, Hilda",2008-09-29,varon,30,0,afrodescendiente,1,2013-04-18
3096,"Mendez, Víctor",2020-04-17,varon,42,0,afrodescendiente,1,2023-01-04
3097,"León, José Mari",1996-01-24,otros,18,0,griego,1,1999-05-22
3098,"Caro, Juliana",2012-02-07,varon,33,0,blanco,1,2013-05-24
3099,"Arias, Itziar",2016-06-11,mujer,48,0,asiatico,1,2020-10-05
3100,"Fuentes, Marco",1981-01-22,mujer,68,0,afrodescendiente,0,
3101,"Nuñez, Fabiana",2001-06-04,mujer,54,0,indio,1,2002-11-21
3102,"Zorrilla, Pastora",2019-10-03,varon,31,0,indio,1,2024-01-20
3103,"Dávila, Matías",2011-09-07,mujer,66,0,latino,0,
3104,"Arteaga, Josué",2019-06-19,varon,54,0,afrodescendiente,0,
3105,"Ramírez, Aurora",2019-03-11,mujer,58,0,indio,1,2022-12-05
3106,"Barranco, Claudio",2012-04-16,mujer,35,0,asiatico,0,
3107,"Madrid, Natalia",1985-12-22,otros,63,0,latino,0,
3108,"Tamayo, Tere",2015-03-17,varon,65,0,latino,1,2019-11-18
3109,"Huertas, Eliana",1985-07-18,mujer,43,0,indio,1,1986-06-08
3110,"Cordero, José Antonio",1995-11-28,varon,18,0,latino,0,
3111,"Cal, Lupe",2006-10-23,varon,21,0,afrodescendiente,0,
3112,"Borja, Óscar",1992-03-24,mujer,27,0,indio,1,1993-02-19
3113,"Álamo, Lucho",1990-04-17,varon,18,0,griego,1,1993-07-05
3114,"Valderrama, Jerónimo",1991-03-19,mujer,30,0,latino,1,1994-02-16
3115,"Ferrero, Joaquina",2013-12-29,mujer,57,0,latino,1,2015-03-10
3116,"Chico, Sonia",1994-07-25,varon,64,0,asiatico,0,
3117,"Campillo, Esther",1998-01-05,mujer,37,0,latino,1,2000-05-02
3118,"Caparrós, Matías",2006-08-02,otros,35,0,asiatico,0,
3119,"Nogués, Bernardino",2005-07-01,varon,64,0,afrodescendiente,1,2006-08-14
3120,"Pallarès, Graciana",1985-08-09,mujer,39,0,griego,1,1986-06-01
3121,"Lucas, Odalis",1986-10-21,mujer,57,0,latino,0,
3122,"Bru, Cruz",2019-12-24,otros,43,0,asiatico,0,
3123,"Herrero, Sigfrido",2002-09-23,varon,54,0,latino,1,2005-08-19
3124,"Pinto, Guadalupe",1997-04-20,varon,33,0,latino,0,
3125,"Maza, Ruperto",1985-12-08,varon,24,0,griego,0,
3126,"Roselló, Marcos",2016-12-24,varon,18,0,asiatico,1,2020-07-27
3127,"Escamilla, Bautista",1997-12-23,mujer,22,0,latino,0,
3128,"Ureña, Edmundo",1996-02-08,otros,48,0,blanco,0,
3129,"Sotelo, Gastón",2001-06-05,mujer,69,0,asiatico,0,
3130,"Manjón, Javiera",2005-09-24,mujer,56,0,griego,1,2006-11-18
3131,"Yáñez, Omar",1991-10-04,mujer,49,0,latino,1,1993-10-10
3132,"Cobos, Cruz",1995-03-02,varon,52,0,asiatico,1,1999-11-07
3133,"Batlle, Ana Sofía",2017-03-23,varon,25,0,asiatico,0,
3134,"Artigas, Galo",1981-02-25,varon,30,0,griego,0,
3135,"Segura, Obdulia",1986-03-09,varon,24,0,asiatico,1,1991-08-13
3136,"Valle, Eleuterio",1983-12-06,mujer,57,0,blanco,0,
3137,"Quiroga, Marianela",2015-02-09,mujer,63,0,blanco,1,2018-12-25
3138,"Barceló, Ani",1997-05-19,otros,68,0,blanco,1,2001-10-17
3139,"Oliva, Feliciana",2007-03-18,otros,40,0,blanco,1,2008-09-02
3140,"Pont, Natividad",2004-02-28,varon,38,0,afrodescendiente,0,
3141,"Bastida, Amaya",1991-05-04,mujer,44,0,griego,1,1996-04-20
3142,"Batlle, Seve",2022-11-13,varon,31,0,latino,1,2024-07-02
3143,"Muñoz, Adoración",1983-05-05,varon,25,0,latino,0,
3144,"Villanueva, Curro",2016-05-26,otros,46,0,indio,1,2020-12-30
3145,"Palacio, Simón",2012-02-23,varon,56,0,griego,1,2013-03-15
3146,"Sola, Conrado",1984-06-25,mujer,48,0,blanco,0,
3147,"Dueñas, Isidoro",2008-02-08,mujer,21,0,asiatico,0,
3148,"Samper, Ani",1992-09-02,varon,28,0,afrodescendiente,0,
3149,"Ródenas, Óscar",2007-08-02,otros,46,0,asiatico,0,
3150,"Caballero, Tomás",2009-05-10,mujer,42,0,latino,1,2011-09-09
3151,"Heredia, Ester",2020-08-23,otros,51,0,griego,0,
3152,"Costa, Joaquina",2019-02-08,mujer,58,0,asiatico,1,2022-05-28
3153,"Heredia, Maxi",2006-06-05,mujer,68,0,afrodescendiente,0,
3154,"Martín, Eusebio",1984-06-16,mujer,31,0,afrodescendiente,1,1987-07-10
3155,"Vázquez, Josué",1992-01-03,varon,49,0,asiatico,0,
3156,"Lobo, Bonifacio",1989-12-26,mujer,48,0,latino,0,
3157,"Gargallo, Aníbal",2013-02-08,varon,31,1,afrodescendiente,1,2016-04-21
3158,"Crespo, Nicanor",1987-10-08,varon,23,0,indio,1,1992-09-10
3159,"Cabo, Gertrudis",2000-03-13,mujer,50,0,latino,1,2005-08-11
3160,"Hierro, Vilma",2017-04-11,otros,66,0,indio,1,2019-02-04
3161,"Fernández, Aurelia",2002-10-05,mujer,36,0,indio,1,2004-01-29
3162,"Lucas, Aurelio",1983-09-26,varon,43,0,blanco,1,1987-11-06
3163,"Pineda, Adela",2017-08-26,varon,54,0,griego,0,
3164,"Sans, Paulino",1983-05-12,varon,18,0,afrodescendiente,1,1987-02-15
3165,"Pino, Lorenza",2019-04-17,mujer,67,0,griego,1,2023-05-17
3166,"Dalmau, Gervasio",1988-09-22,mujer,34,0,asiatico,0,
3167,"Yuste, Benito",1995-01-11,mujer,29,0,blanco,0,
3168,"Prado, Heraclio",1983-07-27,varon,18,0,indio,1,1988-02-02
3169,"Francisco, Eugenia",1999-08-21,mujer,27,0,afrodescendiente,1,2003-10-03
3170,"Guijarro, Abraham",1990-08-19,mujer,40,0,latino,0,
3171,"Angulo, Darío",1986-05-25,varon,28,0,indio,0,
3172,"Barral, Josué",2013-04-07,mujer,50,0,afrodescendiente,1,2018-04-23
3173,"Nogués, Abel",2023-12-21,mujer,64,0,afrodescendiente,0,
3174,"Gallart, Nayara",2023-03-25,mujer,46,0,blanco,1,2025-08-22
3175,"Lasa, Plácido",1990-04-22,varon,20,0,blanco,1,1993-10-03
3176,"Puente, Melania",2013-08-13,varon,44,0,asiatico,0,
3177,"Costa, Tomás",2008-12-29,mujer,41,0,blanco,0,
3178,"Trillo, Viviana",1988-12-14,otros,22,0,indio,1,1992-08-20
3179,"Bertrán, Amor",1984-11-26,mujer,61,0,blanco,0,
3180,"Millán, Isidro",1990-12-21,otros,36,0,asiatico,1,1993-06-10
3181,"Leon, Aurelia",2004-10-29,varon,44,0,asiatico,1,2005-09-09
3182,"Mateos, Severo",1989-01-14,mujer,35,0,latino,1,1990-05-15
3183,"Salgado, María Carmen",1986-07-04,varon,20,0,latino,1,1989-05-28
3184,"Sanabria, Sandra",1990-01-06,mujer,32,0,latino,0,
3185,"Menéndez, Buenaventura",1991-01-07,mujer,23,0,griego,0,
3186,"Arias, Marisa",2015-11-02,otros,27,0,afrodescendiente,1,2017-08-15
3187,"Torralba, Ale",2003-11-18,varon,33,0,indio,0,
3188,"Barriga, Beatriz",1983-07-23,mujer,18,0,griego,1,1984-10-15
3189,"Olivé, Modesta",2021-03-18,otros,35,0,asiatico,1,2023-12-22
3190,"Canales, Cándida",2011-05-07,mujer,49,0,indio,1,2013-02-19
3191,"Enríquez, Chita",1991-09-16,mujer,58,0,latino,0,
3192,"Alvarado, Manola",2009-12-15,mujer,22,0,latino,1,2013-12-29
3193,"Figueroa, Maximiliano",1999-10-13,varon,66,0,asiatico,1,2001-01-24
3194,"Bárcena, Darío",1990-09-24,varon,24,0,griego,1,1992-07-08
3195,"Manzano, María Del Carmen",2007-09-07,otros,63,1,indio,1,2011-12-19
3196,"Amor, Juana",1996-12-27,otros,26,0,latino,0,
3197,"Barrera, Ana Sofía",2005-07-18,varon,40,0,asiatico,1,2006-08-16
3198,"Vives, Xiomara",2017-01-08,mujer,20,0,griego,1,2018-11-22
3199,"Pou, Esther",2005-02-27,mujer,45,0,latino,0,
3200,"Álamo, Isidro",1984-01-16,otros,46,0,asiatico,1,1987-02-25
3201,"Torrens, Carlos",2013-09-21,otros,18,0,latino,1,2014-08-15
3202,"Falcó, Silvestre",2001-01-22,varon,28,0,afrodescendiente,1,2004-11-07
3203,"Caballero, Ciríaco",2014-04-01,mujer,46,0,latino,1,2016-07-07
3204,"Montoya, Sabas",1997-05-02,varon,36,0,asiatico,1,2002-10-01
3205,"Gallardo, Alondra",1986-02-09,mujer,55,0,indio,1,1987-10-24
3206,"Gomis, Gregorio",1981-06-21,mujer,42,0,asiatico,0,
3207,"Manzanares, Diana",2008-06-25,mujer,42,0,latino,1,2009-06-30
3208,"Franch, Jesús",2023-02-14,varon,37,0,asiatico,1,2024-05-22
3209,"Núñez, Quirino",1984-02-22,varon,69,0,afrodescendiente,1,1989-01-07
3210,"Cardona, Esperanza",2024-03-31,mujer,58,0,asiatico,0,
3211,"Comas, Vicente",1984-07-07,mujer,30,0,indio,1,1985-03-03
3212,"Acero, Juanita",1988-09-22,mujer,66,0,asiatico,1,1993-02-03
3213,"Piña, Maxi",1999-11-03,varon,51,0,indio,0,
3214,"Morales, José Antonio",2001-08-26,otros,50,0,blanco,0,
3215,"Plana, Natalia",2012-08-28,mujer,41,0,afrodescendiente,0,
3216,"Herrero, Julieta",1994-06-25,varon,40,0,latino,0,
3217,"Solana, Julieta",1991-03-10,varon,36,0,griego,0,
3218,"Bueno, Maura",1993-05-16,mujer,26,0,griego,1,1995-10-15
3219,"Parra, Cristian",1981-09-22,otros,41,0,afrodescendiente,1,1986-09-09
3220,"Sastre, Jenaro",2008-08-06,varon,69,0,latino,1,2009-11-01
3221,"Mena, Jaime",2020-01-21,varon,36,0,griego,1,2023-09-06
3222,"Ramis, Cleto",1995-08-15,varon,38,0,afrodescendiente,1,2000-07-17
3223,"Rey, Saturnina",1980-12-06,mujer,37,0,afrodescendiente,0,
3224,"Cabeza, Anastasio",1988-12-31,varon,25,0,blanco,0,
3225,"Gonzalez, Raquel",1990-02-28,varon,38,0,afrodescendiente,1,1995-04-06
3226,"Cortés, Calisto",1984-03-26,mujer,27,0,latino,1,1989-08-04
3227,"Ferrán, Marino",2021-03-19,varon,23,0,griego,1,2025-01-23
3228,"Sobrino, Chucho",2003-07-30,varon,69,0,blanco,1,2006-12-21
3229,"Heras, Áurea",1994-04-06,varon,38,0,griego,1,1999-02-04
3230,"Barba, Vilma",2001-01-06,mujer,48,0,asiatico,0,
3231,"Prado, Julie",2016-06-30,mujer,50,0,afrodescendiente,1,2017-02-26
3232,"Peña, Filomena",1983-07-08,mujer,36,0,griego,0,
3233,"Lumbreras, Mar",1987-12-08,varon,69,0,blanco,1,1992-11-12
3234,"Porta, Cristina",2007-03-18,varon,22,0,asiatico,0,
3235,"Bayona, Atilio",1998-11-10,varon,63,0,asiatico,0,
3236,"Gisbert, Angélica",2007-04-20,otros,59,0,blanco,1,2009-10-05
3237,"Ros, Azeneth",2008-09-25,mujer,66,0,indio,1,2009-07-21
3238,"Barbero, Néstor",1997-12-13,mujer,44,0,asiatico,0,
3239,"Hoyos, Tecla",2011-06-22,varon,26,0,asiatico,1,2015-10-26
3240,"Rosell, Álvaro",2000-05-19,mujer,59,0,asiatico,0,
3241,"Girón, Toni",2022-05-02,mujer,27,0,asiatico,0,
3242,"Barragán, Benigna",1989-12-02,varon,69,0,asiatico,1,1991-08-06
3243,"Roig, José",1983-10-07,mujer,28,0,asiatico,1,1984-08-09
3244,"Vilalta, Manola",1995-02-26,mujer,56,0,indio,1,2000-03-09
3245,"Dalmau, Micaela",1981-06-02,otros,59,0,indio,1,1983-02-22
3246,"Barriga, Erasmo",1982-02-01,mujer,32,0,indio,1,1985-12-01
3247,"Cáceres, Fortunata",1996-11-04,mujer,41,0,asiatico,1,2000-06-28
3248,"Jover, Victoriano",2022-03-19,varon,68,0,blanco,0,
3249,"Bilbao, Tania",2024-05-13,varon,46,0,griego,1,2025-11-24
3250,"Salazar, Eustaquio",1999-07-29,mujer,48,0,afrodescendiente,1,2001-11-22
3251,"León, Edmundo",1981-07-11,varon,39,0,latino,1,1983-09-02
3252,"Molina, Samu",2014-08-06,varon,55,0,griego,1,2016-07-15
3253,"Maestre, Gastón",1997-01-05,mujer,34,0,afrodescendiente,0,
3254,"Rincón, Severiano",2011-03-31,varon,27,0,blanco,0,
3255,"Molins, Efraín",2015-06-07,mujer,50,0,blanco,0,
3256,"Bermudez, Pepito",1989-12-11,otros,38,0,latino,1,1991-10-02
3257,"Rosales, Nazaret",1993-04-08,varon,63,0,afrodescendiente,1,1993-11-07
3258,"Arce, Prudencia",2009-01-30,otros,57,0,latino,0,
3259,"Barrios, Modesto",1995-12-07,varon,68,0,asiatico,1,2000-04-10
3260,"Alcalá, Olimpia",1982-01-16,varon,36,0,griego,1,1986-03-21
3261,"Gutierrez, Emilio",1988-09-23,mujer,25,0,asiatico,1,1992-01-25
3262,"Alcázar, Leocadia",1987-10-26,mujer,62,0,indio,1,1992-10-30
3263,"Canet, Natalio",2020-06-20,mujer,43,0,indio,1,2022-02-18
3264,"Naranjo, Máximo",2024-04-21,varon,31,0,indio,0,
3265,"Álamo, Ana Belén",2004-10-16,varon,25,0,latino,0,
3266,"Gabaldón, Angelita",2000-07-13,mujer,21,0,griego,0,
3267,"Llorente, Mario",2015-10-09,varon,67,0,asiatico,1,2020-06-17
3268,"Escamilla, Lino",2020-03-16,otros,66,0,indio,1,2023-04-24
3269,"Talavera, Eufemia",2003-03-11,varon,57,0,latino,0,
3270,"Cazorla, Eutropio",2010-07-11,varon,25,0,indio,1,2015-07-13
3271,"Conesa, Federico",1982-12-26,mujer,48,0,indio,1,1986-08-20
3272,"Hoz, Iris",2009-06-24,mujer,63,0,asiatico,1,2012-08-22
3273,"Benet, Osvaldo",2022-11-03,otros,35,0,afrodescendiente,0,
3274,"Palomo, Jesusa",1994-04-21,varon,37,0,indio,1,1997-03-14
3275,"Valverde, Abraham",2003-07-17,mujer,40,0,afrodescendiente,1,2007-11-29
3276,"Chico, Tatiana",2022-01-08,otros,18,0,latino,1,2026-04-04
3277,"Malo, Isa",1981-06-27,mujer,57,0,latino,1,1986-07-04
3278,"Villanueva, Teobaldo",1986-11-18,varon,33,0,afrodescendiente,1,1990-03-08
3279,"Zaragoza, Pilar",1991-02-10,mujer,36,0,griego,1,1996-05-04
3280,"Giralt, Diego",2004-12-11,varon,38,0,asiatico,0,
3281,"Escribano, Jose Carlos",2005-11-02,varon,40,0,griego,0,
3282,"Carreño, Adán",2018-02-10,varon,62,0,latino,1,2021-11-30
3283,"Crespi, Marisela",1992-12-15,varon,38,0,afrodescendiente,0,
3284,"Codina, Osvaldo",2012-02-18,mujer,59,0,afrodescendiente,1,2016-08-07
3285,"Cabo, Margarita",2005-10-17,mujer,43,0,afrodescendiente,1,2007-06-22
3286,"Rios, Candelas",2000-02-02,otros,59,0,griego,1,2001-06-03
3287,"Sanchez, Úrsula",2013-02-28,otros,54,0,blanco,1,2016-08-05
3288,"Caballero, María Del Carmen",2017-08-12,otros,25,0,griego,0,
3289,"Coca, Fito",2017-01-20,mujer,52,0,blanco,1,2021-06-02
3290,"Casares, Ximena",2012-01-21,varon,62,0,afrodescendiente,0,
3291,"Cifuentes, Guiomar",2018-11-27,mujer,22,0,afrodescendiente,1,2021-02-20
3292,"Guardia, Amarilis",2021-12-29,varon,33,0,griego,1,2023-11-24
3293,"Ruano, Carolina",2002-11-27,mujer,47,0,indio,1,2005-02-02
3294,"Benavente, Dan",2004-11-13,otros,43,0,latino,0,
3295,"Rivero, Candelas",2005-05-20,varon,31,0,indio,0,
3296,"Posada, Baudelio",2009-09-08,varon,63,0,griego,1,2010-11-03
3297,"Adán, Esperanza",1997-01-12,varon,26,0,asiatico,0,
3298,"Rius, Evita",2008-01-14,varon,34,0,asiatico,0,
3299,"Bernad, Gertrudis",2016-10-24,mujer,64,0,latino,0,
3300,"Ropero, Clotilde",1996-07-28,mujer,25,0,blanco,1,2000-06-20
3301,"Torres, Julia",1986-02-05,varon,45,0,asiatico,1,1988-03-26
3302,"Blanca, Verónica",1999-05-08,mujer,52,0,griego,1,2002-02-15
3303,"Benet, Felix",1991-06-27,varon,25,0,asiatico,0,
3304,"Galiano, Rosendo",2014-09-19,mujer,21,0,asiatico,1,2018-07-29
3305,"Caparrós, Constanza",1991-06-02,mujer,46,0,griego,1,1996-02-04
3306,"Pombo, Camilo",1992-07-26,mujer,55,0,asiatico,1,1994-08-14
3307,"Cantón, Antonia",2014-06-27,varon,33,0,latino,1,2016-10-04
3308,"Roldan, Pascual",1987-10-22,mujer,41,0,latino,0,
3309,"Antúnez, Ainara",1983-06-26,varon,22,0,latino,0,
3310,"Zamorano, Quique",2017-08-24,varon,48,0,griego,1,2021-08-06
3311,"Pacheco, Rosa María",2012-05-02,mujer,42,0,asiatico,0,
3312,"Ferreras, Augusto",2005-10-21,varon,22,0,latino,1,2008-02-08
3313,"Bravo, Josep",1981-06-18,mujer,48,0,asiatico,1,1983-05-25
3314,"Ferrero, Cristian",2024-10-24,otros,43,0,griego,0,
3315,"Casanovas, Ernesto",1988-07-17,mujer,63,0,griego,0,
3316,"España, Cosme",2003-10-30,mujer,54,0,griego,1,2005-05-31
3317,"Heredia, Moreno",2009-03-09,varon,50,0,asiatico,0,
3318,"Canet, Leocadia",1994-11-01,varon,61,0,latino,0,
3319,"Castellanos, Saturnino",1985-08-25,varon,66,0,indio,1,1989-06-20
3320,"Acosta, Pancho",2021-06-23,otros,23,0,afrodescendiente,1,2026-10-06
3321,"Piña, Tadeo",1996-06-25,mujer,46,0,griego,1,1998-07-02
3322,"Infante, Xiomara",1997-03-14,mujer,33,0,latino,0,
3323,"Belda, Darío",1983-04-06,mujer,22,0,griego,1,1985-06-15
3324,"Herrero, Salvador",2016-05-01,varon,66,0,latino,1,2020-01-09
3325,"Águila, Maximino",1999-02-22,mujer,61,0,latino,0,
3326,"Ibarra, Ulises",1999-01-03,varon,41,0,afrodescendiente,1,2002-01-28
3327,"Rivero, Adelardo",1996-05-18,mujer,57,0,afrodescendiente,0,
3328,"Elías, Bautista",1990-04-02,mujer,65,0,afrodescendiente,1,1994-10-21
3329,"Rosa, Valerio",2005-10-17,mujer,48,0,blanco,1,2006-05-24
3330,"García, Yaiza",2025-01-19,mujer,63,0,afrodescendiente,0,
3331,"Falcón, Teófilo",2012-02-12,varon,26,0,latino,1,2015-01-07
3332,"Linares, Rosa María",2003-06-01,varon,59,0,griego,1,2008-01-14
3333,"Lopez, Alejo",2003-03-24,mujer,53,0,blanco,1,2008-03-06
3334,"Bermudez, Flavio",1984-07-11,varon,57,0,afrodescendiente,0,
3335,"Lillo, Jenaro",2007-07-21,mujer,23,0,blanco,0,
3336,"Dueñas, Heriberto",2017-11-23,varon,39,0,afrodescendiente,1,2023-01-15
3337,"Salvà, Emiliana",2015-10-20,varon,60,0,blanco,1,2019-11-09
3338,"Costa, Apolinar",2012-07-12,mujer,62,0,blanco,0,
3339,"Díaz, Belén",2015-07-07,otros,23,0,afrodescendiente,0,
3340,"Monreal, Rolando",2017-10-31,mujer,46,0,latino,1,2023-01-10
3341,"Coello, Marcio",2010-12-27,otros,45,0,griego,1,2012-09-21
3342,"Cases, León",2009-10-18,otros,62,0,afrodescendiente,0,
3343,"Tejada, Guadalupe",1982-02-28,varon,43,0,indio,1,1987-03-30
3344,"Beltrán, Eli",2005-12-29,varon,41,0,asiatico,0,
3345,"Escribano, Anastasio",1989-02-09,varon,60,0,afrodescendiente,0,
3346,"Torralba, Isidora",2014-07-31,varon,59,1,griego,1,2015-05-27
3347,"Marco, Luciana",1998-03-24,mujer,28,0,griego,1,2002-03-20
3348,"Llobet, Calixto",1990-04-08,otros,28,0,latino,0,
3349,"Cantón, Francisco Javier",2022-05-17,varon,51,0,blanco,0,
3350,"Sierra, Danilo",1999-09-17,otros,25,0,blanco,0,
3351,"Montalbán, Antonia",2011-01-07,varon,30,0,blanco,0,
3352,"Reyes, Wálter",2002-03-16,varon,66,0,asiatico,0,
3353,"Avilés, Lorenza",1987-12-08,varon,45,0,latino,0,
3354,"Toledo, Adelia",1995-09-15,varon,53,0,afrodescendiente,0,
3355,"Rosales, Vicente",2013-12-27,varon,33,0,latino,0,
3356,"Correa, Rafaela",2021-07-01,varon,22,0,afrodescendiente,1,2023-02-15
3357,"Valero, Ruperta",2018-07-16,otros,33,0,latino,1,2019-08-01
3358,"Cruz, Manola",1986-05-01,varon,22,0,blanco,0,
3359,"Riquelme, Andrés Felipe",1984-07-21,otros,55,0,afrodescendiente,1,1988-11-01
3360,"Campoy, Chucho",1996-11-16,varon,23,0,latino,1,2000-03-22
3361,"Moya, Loreto",1982-04-18,otros,65,0,griego,0,
3362,"Portillo, Juan",2021-10-31,varon,59,0,griego,1,2025-04-21
3363,"Iriarte, Alberto",1990-07-31,mujer,65,0,latino,1,1993-05-29
3364,"Aragón, Plácido",2004-07-01,varon,46,0,asiatico,0,
3365,"Verdugo, Guiomar",2018-09-10,varon,64,0,indio,1,2019-07-20
3366,"Rosales, Luis Ángel",2012-12-08,mujer,33,0,latino,0,
3367,"Real, Natividad",2023-10-08,mujer,69,0,asiatico,0,
3368,"Llorens, Armando",1988-06-15,mujer,38,0,indio,1,1992-04-06
3369,"Mulet, Jose Miguel",2020-02-04,varon,28,0,asiatico,1,2021-07-08
3370,"Solé, Prudencia",1981-06-05,mujer,34,0,latino,1,1982-03-31
3371,"Gibert, Manola",2000-12-16,varon,67,0,indio,1,2001-08-07
3372,"Villalba, Jacobo",1982-10-13,mujer,52,0,latino,1,1988-03-05
3373,"Cobos, Luciana",2021-12-09,mujer,18,0,griego,0,
3374,"Pozo, Nicolasa",2008-12-06,mujer,36,0,blanco,0,
3375,"Báez, Juan Antonio",1981-10-27,mujer,20,0,afrodescendiente,1,1985-05-14
3376,"Vara, Raquel",1983-07-30,otros,47,0,indio,1,1984-04-05
3377,"Oller, Socorro",2019-04-01,mujer,24,1,asiatico,1,2022-04-12
3378,"Bastida, Jerónimo",1988-04-13,mujer,22,0,griego,0,
3379,"Aragonés, Esperanza",1988-08-04,varon,25,0,latino,0,
3380,"Espejo, Virgilio",1986-10-27,varon,67,0,afrodescendiente,1,1989-12-30
3381,"Alberdi, Irene",1989-04-16,otros,47,0,afrodescendiente,1,1993-05-21
3382,"Girón, Ángela",2008-03-05,varon,18,0,asiatico,1,2009-07-08
3383,"Bru, Félix",2006-06-29,varon,50,0,blanco,0,
3384,"Rojas, Dalila",1983-05-29,otros,63,0,asiatico,1,1988-10-13
3385,"Hurtado, Encarnación",2002-01-29,varon,29,0,blanco,0,
3386,"Gracia, Curro",1995-12-25,varon,24,0,latino,1,1998-04-02
3387,"Ribes, Narcisa",2018-10-07,mujer,31,0,latino,1,2023-09-09
3388,"Soto, Baldomero",1983-09-12,otros,39,0,blanco,1,1986-12-31
3389,"Cabañas, Federico",2024-10-06,otros,28,0,griego,0,
3390,"Pi, Carla",2012-07-18,mujer,50,0,latino,0,
3391,"Azorin, Hugo",1989-02-25,mujer,64,0,afrodescendiente,1,1994-05-23
3392,"Gilabert, Jessica",1997-02-21,mujer,43,0,griego,0,
3393,"Delgado, Isaura",1987-12-21,varon,42,0,indio,1,1992-06-17
3394,"Checa, Moreno",2002-11-14,mujer,49,0,indio,1,2004-02-04
3395,"Millán, Alba",1998-07-04,varon,68,0,indio,1,2001-09-20
3396,"Artigas, Julia",2010-12-17,mujer,23,0,latino,1,2013-02-19
3397,"Alemany, María Belén",1994-12-20,mujer,62,0,afrodescendiente,0,
3398,"Arana, Cristóbal",2016-02-25,mujer,20,0,asiatico,0,
3399,"Coronado, Nacio",1990-05-19,mujer,28,0,afrodescendiente,1,1995-04-18
3400,"Camacho, Rita",2006-03-09,varon,50,1,blanco,0,
3401,"Cuevas, Leonel",1993-10-01,varon,38,0,afrodescendiente,0,
3402,"Agudo, Aurora",2012-05-19,varon,60,0,indio,1,2013-11-19
3403,"Verdugo, Maristela",1982-12-14,varon,64,0,griego,0,
3404,"Alfaro, Francisca",2008-12-16,mujer,26,0,indio,1,2012-05-04
3405,"Bautista, Marisol",2017-11-28,mujer,52,0,afrodescendiente,0,
3406,"Villalba, Imelda",1994-08-04,varon,18,0,latino,0,
3407,"Barral, Diana",1993-12-07,varon,31,0,latino,0,
3408,"Vizcaíno, Rómulo",1981-11-29,varon,25,0,afrodescendiente,0,
3409,"Reyes, Pánfilo",2019-01-10,mujer,24,0,indio,1,2022-07-11
3410,"Llorens, Antonia",2003-06-18,otros,45,0,latino,0,
3411,"Silva, Felicia",2008-04-06,varon,63,0,indio,1,2011-07-08
3412,"Clemente, Áurea",1988-01-08,mujer,41,0,latino,0,
3413,"Roldán, Gonzalo",2013-01-30,mujer,63,0,blanco,1,2014-11-07
3414,"Andrés, Lope",1993-02-15,varon,20,0,griego,1,1996-10-30
3415,"Barroso, Valerio",2002-07-02,otros,65,0,blanco,1,2004-11-08
3416,"Escribano, Federico",2020-12-30,varon,63,0,blanco,0,
3417,"Ponce, Manu",2010-03-09,mujer,41,0,indio,0,
3418,"Benito, Miguel",2015-10-18,varon,64,0,asiatico,1,2016-08-07
3419,"Cañellas, Elpidio",1989-03-05,mujer,37,0,asiatico,1,1991-04-04
3420,"Ruano, Noa",2003-01-10,mujer,64,0,griego,0,
3421,"Tomé, Pelayo",2021-11-16,varon,21,0,griego,1,2023-06-04
3422,"León, Quique",2012-07-09,mujer,58,0,afrodescendiente,1,2013-11-16
3423,"Canales, Emilia",1997-08-25,mujer,28,0,griego,1,1999-01-03
3424,"Morán, Erasmo",1987-10-21,mujer,32,0,blanco,1,1992-05-01
3425,"Arenas, Valentina",2024-10-16,varon,25,0,griego,1,2025-07-22
3426,"Marín, Encarnita",2014-11-19,mujer,66,0,afrodescendiente,0,
3427,"Padilla, Marianela",2020-01-24,varon,35,0,afrodescendiente,1,2022-03-31
