id_empleado,nombre_completo,fecha_inicio,genero,edad,discapacidad,etnia,attrition,fecha_renuncia,id_puesto,salario,mes,rol,departamento,seniority,tono_piel
2186,"Lillo, Araceli",2005-06-15,mujer,37,0,asiatico,0,,35,7600.0,2025-03-01,Content,Marketing,SR,2
2187,"Frías, Macaria",2015-11-15,varon,41,0,blanco,0,,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,2
2188,"Madrigal, Eutropio",1997-01-13,mujer,38,0,latino,1,2000-05-19,36,14250.0,2025-03-01,Content,Marketing,LEAD,9
2189,"Diéguez, Hilda",2005-06-26,mujer,63,0,latino,1,2010-09-09,80,14250.0,2025-03-01,HR Manager,RRHH,LEAD,7
2190,"Larrañaga, Celestino",1989-07-10,mujer,31,0,griego,0,,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,4
2191,"Piquer, Alex",1995-02-13,varon,28,0,blanco,1,1998-09-28,48,15000.0,2025-03-01,Data,IT,LEAD,1
2192,"Gallo, Albano",2017-05-06,varon,60,0,blanco,0,,48,15000.0,2025-03-01,Data,IT,LEAD,3
2193,"Hernandez, Trinidad",2021-09-30,mujer,65,0,blanco,0,,67,7600.0,2025-03-01,Recruiter,RRHH,SR,1
2194,"Ortega, Marina",2019-01-15,mujer,41,0,asiatico,0,,19,7600.0,2025-03-01,BizDev,Ventas,SR,8
2195,"Hernandez, Josep",2024-02-09,varon,37,0,afrodescendiente,1,2026-03-15,99,9600.0,2025-03-01,Finanzas Manager,Finanzas,SR,6
2196,"Roura, Asdrubal",1985-12-24,varon,21,0,griego,1,1988-08-26,16,15000.0,2025-03-01,Analista,Ventas,LEAD,4
2197,"Sacristán, Alejandro",2003-04-04,mujer,47,0,indio,1,2004-06-01,55,7600.0,2025-03-01,Soporte,IT,SR,5
2198,"Larrea, Noelia",1992-08-08,otros,40,0,latino,0,,4,15000.0,2025-03-01,Ejecutivo,Ventas,LEAD,5
2199,"Aliaga, Modesto",1987-08-30,varon,67,0,indio,1,1991-11-01,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,7
2200,"Escudero, Marcelo",2005-11-24,varon,25,0,latino,1,2007-07-09,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,1
2201,"Quiroga, Cristian",2009-01-10,otros,20,0,latino,0,,48,15000.0,2025-03-01,Data,IT,LEAD,10
2202,"Marti, Diana",1993-04-02,mujer,64,0,asiatico,1,1995-04-29,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,7
2203,"Oliver, Belen",2018-12-17,otros,43,0,latino,1,2023-02-06,14,3000.0,2025-03-01,Analista,Ventas,MID,5
2204,"Villa, Victor",1993-01-09,mujer,37,0,latino,1,1995-04-24,60,14250.0,2025-03-01,Arquitecto,IT,LEAD,3
2205,"Juliá, Quique",2023-12-21,mujer,59,0,griego,1,2026-01-22,19,7600.0,2025-03-01,BizDev,Ventas,SR,2
2206,"Real, Luciana",2019-07-27,mujer,59,0,asiatico,1,2022-12-22,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,9
2207,"Abril, Marina",2010-09-29,varon,65,0,latino,1,2013-07-12,94,3600.0,2025-03-01,Tesorería,Finanzas,MID,1
2208,"Soto, Consuelo",2012-05-14,varon,35,0,indio,1,2015-06-05,86,3600.0,2025-03-01,Contador,Finanzas,MID,5
2209,"Larrañaga, Lucho",1993-08-11,varon,59,0,griego,1,1998-06-05,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,2
2210,"Rincón, Tristán",1991-07-01,mujer,44,0,griego,0,,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,4
2211,"Llorente, América",1997-07-19,mujer,57,0,afrodescendiente,1,2000-09-08,8,14250.0,2025-03-01,Representante,Ventas,LEAD,6
2212,"Aragón, Pánfilo",1998-02-04,varon,54,0,griego,0,,68,15000.0,2025-03-01,Recruiter,RRHH,LEAD,3
2213,"Galindo, Leonel",2012-09-18,otros,34,0,latino,1,2018-02-17,47,8000.0,2025-03-01,Data,IT,SR,11
2214,"Villalba, Olimpia",1981-06-09,mujer,56,0,blanco,1,1981-12-26,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,3
2215,"Giménez, Tristán",2024-08-08,mujer,40,0,latino,1,2027-09-15,52,14250.0,2025-03-01,Sysadmin,IT,LEAD,8
2216,"Navarro, Abigaíl",2012-05-30,mujer,67,0,latino,1,2014-07-22,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,10
2217,"Pablo, Amarilis",1986-09-14,varon,20,0,indio,1,1988-04-04,68,15000.0,2025-03-01,Recruiter,RRHH,LEAD,6
2218,"Company, Juan",2023-06-13,mujer,25,0,griego,1,2028-01-20,13,950.0,2025-03-01,Analista,Ventas,JR,3
2219,"Velázquez, Édgar",2018-04-02,varon,58,0,indio,1,2020-02-12,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,5
2220,"Ramos, Camilo",1992-09-20,otros,53,0,blanco,0,,43,8000.0,2025-03-01,Dev,IT,SR,3
2221,"Escrivá, Joel",2008-01-09,mujer,18,0,griego,1,2010-01-09,39,7600.0,2025-03-01,SEO,Marketing,SR,2
2222,"Anglada, Gervasio",1996-04-14,varon,25,0,afrodescendiente,0,,44,15000.0,2025-03-01,Dev,IT,LEAD,10
2223,"Romeu, Gala",2010-03-31,varon,52,0,griego,0,,48,15000.0,2025-03-01,Data,IT,LEAD,3
2224,"Godoy, Vicenta",1983-04-21,otros,61,0,indio,0,,16,15000.0,2025-03-01,Analista,Ventas,LEAD,6
2225,"Llanos, Edelmira",1981-02-12,mujer,21,0,latino,1,1985-07-20,83,9120.0,2025-03-01,Analista,Finanzas,SR,5
2226,"Valbuena, Teobaldo",2018-04-08,mujer,45,0,griego,0,,62,2850.0,2025-03-01,HR Analyst,RRHH,MID,2
2227,"Pereira, Ana",2018-06-11,varon,37,0,afrodescendiente,0,,54,3000.0,2025-03-01,Soporte,IT,MID,10
2228,"Moreno, Carmela",2023-08-08,varon,35,0,blanco,0,,26,3000.0,2025-03-01,Analista MKT,Marketing,MID,1
2229,"Losada, Samuel",2005-02-06,mujer,62,0,griego,0,,23,7600.0,2025-03-01,Marketing,Marketing,SR,2
2230,"Clavero, Jesusa",2003-03-13,varon,39,0,afrodescendiente,0,,70,3000.0,2025-03-01,HRBP,RRHH,MID,2
2231,"Lumbreras, María Manuela",2001-06-13,varon,41,0,blanco,0,,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,1
2232,"Bustamante, Ana Sofía",2010-01-23,varon,21,0,indio,1,2011-09-22,7,8000.0,2025-03-01,Representante,Ventas,SR,7
2233,"Moraleda, Febe",1993-05-02,varon,69,0,griego,1,1998-01-04,16,15000.0,2025-03-01,Analista,Ventas,LEAD,4
2234,"Ugarte, Hernán",2008-06-28,mujer,35,0,afrodescendiente,0,,43,7600.0,2025-03-01,Dev,IT,SR,11
2235,"Fábregas, Samuel",2018-05-17,varon,58,0,griego,1,2021-05-26,72,15000.0,2025-03-01,HRBP,RRHH,LEAD,4
2236,"Perez, Modesta",1998-02-01,varon,35,0,latino,1,2001-03-12,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,6
2237,"Royo, Toño",2001-06-10,mujer,41,0,blanco,1,2005-08-23,71,7600.0,2025-03-01,HRBP,RRHH,SR,2
2238,"Vigil, Edu",1990-09-30,mujer,25,0,griego,1,1995-04-09,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,3
2239,"Larrañaga, Andrea",1998-08-19,varon,63,0,asiatico,0,,64,15000.0,2025-03-01,HR Analyst,RRHH,LEAD,11
2240,"Amores, Íngrid",2017-07-16,otros,42,0,blanco,0,,3,8000.0,2025-03-01,Ejecutivo,Ventas,SR,3
2241,"Menendez, Eva María",2013-07-19,otros,38,0,latino,1,2018-10-07,56,15000.0,2025-03-01,Soporte,IT,LEAD,5
2242,"Pacheco, Serafina",1999-03-24,mujer,54,0,griego,1,2003-04-09,80,14250.0,2025-03-01,HR Manager,RRHH,LEAD,4
2243,"Collado, Haydée",2010-09-07,mujer,60,0,afrodescendiente,0,,4,14250.0,2025-03-01,Ejecutivo,Ventas,LEAD,11
2244,"Sedano, Prudencio",2004-12-05,mujer,24,0,afrodescendiente,1,2008-03-25,36,14250.0,2025-03-01,Content,Marketing,LEAD,7
2245,"Fiol, Graciana",2014-12-08,mujer,21,0,latino,1,2015-08-04,23,7600.0,2025-03-01,Marketing,Marketing,SR,5
2246,"Roca, Antonio",1987-02-26,mujer,57,0,latino,0,,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,9
2247,"Mateos, Marcelino",2007-10-07,varon,55,0,asiatico,0,,21,1000.0,2025-03-01,Marketing,Marketing,JR,4
2248,"Juliá, Dora",2018-08-12,varon,58,0,blanco,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,3
2249,"Reina, Fermín",2002-12-31,mujer,62,0,latino,0,,89,1140.0,2025-03-01,Controller,Finanzas,JR,3
2250,"Andrés, Carmelita",2005-05-04,varon,65,0,blanco,1,2006-06-12,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,3
2251,"Pablo, Fátima",2011-04-26,mujer,32,0,indio,1,2015-04-26,22,2850.0,2025-03-01,Marketing,Marketing,MID,8
2252,"Cerdá, Aníbal",2008-06-07,varon,46,0,griego,0,,10,3000.0,2025-03-01,Gerente,Ventas,MID,2
2253,"Aguilera, Maricela",2002-01-13,varon,59,0,latino,1,2007-03-15,64,15000.0,2025-03-01,HR Analyst,RRHH,LEAD,6
2254,"Peñas, Rosario",1993-06-15,varon,36,0,asiatico,0,,10,3000.0,2025-03-01,Gerente,Ventas,MID,3
2255,"Tirado, Asdrubal",1994-08-30,varon,21,0,blanco,1,1999-06-16,76,15000.0,2025-03-01,Training,RRHH,LEAD,2
2256,"Galvez, Pío",1990-09-15,otros,60,0,indio,1,1994-08-27,16,15000.0,2025-03-01,Analista,Ventas,LEAD,6
2257,"Pinedo, Isabela",1997-06-10,mujer,50,0,afrodescendiente,1,1999-03-14,47,7600.0,2025-03-01,Data,IT,SR,4
2258,"Solera, Fausto",2011-07-02,mujer,43,0,blanco,0,,44,14250.0,2025-03-01,Dev,IT,LEAD,1
2259,"Ugarte, Luis",1986-06-18,otros,29,0,latino,0,,43,8000.0,2025-03-01,Dev,IT,SR,4
2260,"Quiroga, Telmo",1996-12-21,mujer,25,0,griego,1,1998-12-30,44,14250.0,2025-03-01,Dev,IT,LEAD,3
2261,"Mínguez, Raúl",2004-01-05,varon,64,0,blanco,1,2007-04-06,33,1000.0,2025-03-01,Content,Marketing,JR,3
2262,"Lladó, Luciano",2008-03-28,varon,63,0,blanco,0,,10,3000.0,2025-03-01,Gerente,Ventas,MID,1
2263,"Gabaldón, Victor",2000-01-13,mujer,32,0,blanco,0,,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,3
2264,"Benavent, Vito",1983-09-03,mujer,18,0,afrodescendiente,1,1984-04-01,83,9120.0,2025-03-01,Analista,Finanzas,SR,3
2265,"Valero, Maricela",1999-12-30,mujer,33,0,griego,1,2001-04-17,52,14250.0,2025-03-01,Sysadmin,IT,LEAD,3
2266,"Goicoechea, Roberta",2006-10-29,otros,36,0,afrodescendiente,0,,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,4
2267,"Jordá, Javiera",2007-09-27,mujer,38,0,indio,1,2009-11-03,88,17100.0,2025-03-01,Contador,Finanzas,LEAD,6
2268,"Villena, Ángela",2015-12-16,otros,25,0,indio,1,2019-06-13,5,1000.0,2025-03-01,Representante,Ventas,JR,6
2269,"Valero, Loreto",2002-10-30,otros,27,0,asiatico,1,2008-02-15,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,2
2270,"Rosa, Pablo",1998-12-16,mujer,19,0,afrodescendiente,1,1999-12-08,44,14250.0,2025-03-01,Dev,IT,LEAD,1
2271,"Oliver, Celso",2014-02-18,mujer,46,0,blanco,1,2018-05-31,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,1
2272,"Sarabia, Paco",2022-10-16,mujer,34,0,griego,1,2024-08-07,45,950.0,2025-03-01,Data,IT,JR,3
2273,"Cuevas, Adora",2014-09-24,varon,43,0,latino,1,2019-03-31,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,9
2274,"Izaguirre, Asdrubal",2014-10-13,otros,68,0,griego,0,,19,8000.0,2025-03-01,BizDev,Ventas,SR,3
2275,"Exposito, Loida",1988-01-29,varon,49,0,blanco,0,,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,3
2276,"Ribes, Luisina",1982-07-22,mujer,42,0,indio,1,1987-08-24,96,17100.0,2025-03-01,Tesorería,Finanzas,LEAD,7
2277,"Salas, Joan",2016-09-12,mujer,42,0,asiatico,0,,43,7600.0,2025-03-01,Dev,IT,SR,10
2278,"Sastre, Quirino",1992-01-16,otros,33,0,afrodescendiente,1,1993-09-04,3,8000.0,2025-03-01,Ejecutivo,Ventas,SR,7
2279,"Prada, Narciso",2011-06-28,mujer,27,0,afrodescendiente,1,2014-11-26,7,7600.0,2025-03-01,Representante,Ventas,SR,7
2280,"Roca, Aránzazu",2002-11-20,mujer,41,0,afrodescendiente,1,2005-04-27,36,14250.0,2025-03-01,Content,Marketing,LEAD,8
2281,"Escudero, Marina",2012-10-15,varon,68,0,asiatico,1,2017-04-06,59,8000.0,2025-03-01,Arquitecto,IT,SR,1
2282,"Amigó, Albina",1985-05-26,varon,18,0,blanco,1,1988-06-28,7,8000.0,2025-03-01,Representante,Ventas,SR,2
2283,"Sotelo, Calista",1993-03-28,mujer,48,0,indio,1,1994-08-12,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,5
2284,"Uriarte, Cayetana",1986-07-25,varon,20,0,griego,1,1988-08-10,80,15000.0,2025-03-01,HR Manager,RRHH,LEAD,3
2285,"Morante, Yago",1981-05-18,varon,47,0,blanco,1,1986-10-23,44,15000.0,2025-03-01,Dev,IT,LEAD,2
2286,"Ángel, Ángela",1991-03-14,varon,19,0,indio,1,1993-09-11,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,7
2287,"Jurado, Eligio",1990-07-21,mujer,34,0,blanco,1,1993-01-01,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,2
2288,"Blanes, Ale",1998-12-30,mujer,27,0,indio,0,,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,5
2289,"Montoya, Merche",2008-06-28,mujer,33,0,afrodescendiente,0,,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,8
2290,"Torres, Nilda",1983-02-17,varon,40,0,asiatico,1,1986-12-31,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,10
2291,"Galván, Santos",1983-04-18,varon,55,0,afrodescendiente,0,,40,15000.0,2025-03-01,SEO,Marketing,LEAD,11
2292,"Pereira, Francisco",2010-07-05,varon,18,0,latino,1,2013-08-13,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,7
2293,"Gutierrez, Belén",2000-03-30,mujer,59,0,latino,1,2004-03-25,16,14250.0,2025-03-01,Analista,Ventas,LEAD,6
2294,"Cano, Florentina",2014-07-18,varon,31,0,blanco,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,2
2295,"Baquero, Sabas",2000-12-30,varon,53,0,afrodescendiente,0,,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,5
2296,"Sanchez, Aitor",2014-08-15,mujer,44,0,asiatico,1,2018-03-30,65,950.0,2025-03-01,Recruiter,RRHH,JR,6
2297,"Rocha, Albina",2025-01-09,varon,61,0,afrodescendiente,0,,82,3600.0,2025-03-01,Analista,Finanzas,MID,9
2298,"Villegas, Bartolomé",1985-11-14,varon,31,0,asiatico,1,1988-03-05,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,10
2299,"Estévez, Luz",1988-06-06,mujer,61,0,asiatico,0,,76,14250.0,2025-03-01,Training,RRHH,LEAD,9
2300,"Figuerola, Ernesto",2013-11-22,mujer,27,0,afrodescendiente,1,2016-01-31,56,14250.0,2025-03-01,Soporte,IT,LEAD,10
2301,"Llamas, Rubén",2012-01-02,mujer,19,0,latino,1,2016-07-17,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,8
2302,"Ávila, Ainoa",1988-10-28,mujer,69,0,blanco,0,,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,2
2303,"Franco, Dalila",2017-01-31,varon,25,0,latino,1,2019-02-02,51,8000.0,2025-03-01,Sysadmin,IT,SR,9
2304,"Rios, Adrián",1996-06-15,varon,58,0,indio,1,2001-08-08,8,15000.0,2025-03-01,Representante,Ventas,LEAD,5
2305,"Dominguez, Martin",1996-05-02,mujer,37,0,indio,1,2001-03-08,35,7600.0,2025-03-01,Content,Marketing,SR,6
2306,"Martí, Inmaculada",1990-04-04,mujer,29,0,afrodescendiente,1,1993-11-08,36,14250.0,2025-03-01,Content,Marketing,LEAD,8
2307,"Pla, Clímaco",1995-03-31,mujer,68,0,indio,1,1997-04-08,86,3420.0,2025-03-01,Contador,Finanzas,MID,8
2308,"Aguirre, Venceslás",2005-05-12,varon,31,0,indio,1,2006-01-28,16,15000.0,2025-03-01,Analista,Ventas,LEAD,8
2309,"Álamo, Sosimo",1997-04-20,mujer,57,0,latino,1,2001-08-14,80,14250.0,2025-03-01,HR Manager,RRHH,LEAD,1
2310,"Gámez, Tere",1986-06-14,otros,65,0,indio,1,1988-04-23,48,15000.0,2025-03-01,Data,IT,LEAD,6
2311,"Fiol, Salvador",1988-01-08,varon,50,0,griego,1,1989-01-31,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,4
2312,"Royo, Aurelia",1984-09-19,varon,68,0,afrodescendiente,1,1985-09-11,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,5
2313,"Pavón, Clarisa",1985-12-06,varon,33,0,blanco,0,,80,15000.0,2025-03-01,HR Manager,RRHH,LEAD,2
2314,"Benavente, Alberto",1986-11-28,mujer,25,0,asiatico,1,1989-09-21,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,8
2315,"Tovar, Ricardo",1981-11-24,mujer,62,0,indio,1,1986-09-27,84,17100.0,2025-03-01,Analista,Finanzas,LEAD,7
2316,"Lluch, Darío",2007-06-02,varon,46,0,latino,1,2008-09-22,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,4
2317,"Soto, Eli",2001-05-01,varon,46,0,griego,0,,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,4
2318,"Agullo, Heliodoro",1991-01-07,mujer,64,0,asiatico,1,1992-04-23,86,3420.0,2025-03-01,Contador,Finanzas,MID,10
2319,"Vilalta, Donato",2012-06-06,otros,66,0,latino,1,2015-04-03,19,8000.0,2025-03-01,BizDev,Ventas,SR,9
2320,"Guerra, Onofre",2000-06-02,otros,22,0,griego,1,2001-06-17,44,15000.0,2025-03-01,Dev,IT,LEAD,3
2321,"Borrego, Ibán",1992-08-23,varon,38,0,afrodescendiente,1,1993-12-30,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,3
2322,"Anglada, Agapito",1988-11-09,otros,60,0,asiatico,0,,48,15000.0,2025-03-01,Data,IT,LEAD,4
2323,"Arregui, Eliana",1981-04-27,otros,69,0,blanco,0,,47,8000.0,2025-03-01,Data,IT,SR,2
2324,"Mate, Evangelina",2009-04-29,mujer,40,0,blanco,0,,40,14250.0,2025-03-01,SEO,Marketing,LEAD,1
2325,"Valverde, Eutropio",1985-07-15,varon,35,0,latino,1,1986-05-13,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,7
2326,"Prats, Eladio",2016-11-18,varon,30,0,blanco,1,2020-02-19,14,3000.0,2025-03-01,Analista,Ventas,MID,2
2327,"Quintero, Noemí",2001-09-03,varon,32,0,blanco,0,,6,3000.0,2025-03-01,Representante,Ventas,MID,1
2328,"Gálvez, Isa",1998-11-04,mujer,36,0,blanco,0,,67,7600.0,2025-03-01,Recruiter,RRHH,SR,3
2329,"Cabezas, Alberto",1989-01-28,mujer,68,0,griego,1,1991-11-17,48,14250.0,2025-03-01,Data,IT,LEAD,2
2330,"Cañas, Lupe",1995-09-27,mujer,68,0,afrodescendiente,1,1999-08-22,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,3
2331,"Quero, Alicia",2003-07-15,mujer,37,0,indio,1,2004-12-04,47,7600.0,2025-03-01,Data,IT,SR,8
2332,"Santiago, Josep",2005-02-18,varon,58,0,griego,0,,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,3
2333,"Bermúdez, Priscila",2024-02-19,varon,29,0,griego,0,,83,9600.0,2025-03-01,Analista,Finanzas,SR,2
2334,"Bertrán, Estrella",2007-12-15,mujer,40,0,asiatico,0,,56,14250.0,2025-03-01,Soporte,IT,LEAD,7
2335,"Cárdenas, María Del Carmen",1997-07-31,mujer,36,0,blanco,1,1998-12-11,71,7600.0,2025-03-01,HRBP,RRHH,SR,1
2336,"Vega, Fátima",2020-12-31,varon,32,0,asiatico,1,2022-07-03,57,1000.0,2025-03-01,Arquitecto,IT,JR,1
2337,"Palma, Guiomar",1991-11-16,varon,43,0,blanco,0,,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,2
2338,"Seguí, Flora",1998-02-02,varon,34,0,blanco,1,1999-12-15,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,1
2339,"Montenegro, Antonia",1991-01-06,mujer,37,0,indio,1,1994-01-06,8,14250.0,2025-03-01,Representante,Ventas,LEAD,7
2340,"Elías, Patricia",1987-04-04,varon,21,0,latino,0,,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,3
2341,"Ferrero, Fermín",2005-04-29,otros,39,0,griego,0,,59,8000.0,2025-03-01,Arquitecto,IT,SR,4
2342,"Solsona, Óscar",2003-02-06,varon,59,0,blanco,1,2004-10-15,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,3
2343,"Parra, Adriana",1988-07-09,varon,67,0,indio,1,1989-06-15,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,6
2344,"Barragán, Valentín",2023-04-09,mujer,65,0,asiatico,1,2028-08-27,53,950.0,2025-03-01,Soporte,IT,JR,9
2345,"Valls, Angelino",1984-02-10,otros,51,0,griego,1,1987-03-29,51,8000.0,2025-03-01,Sysadmin,IT,SR,3
2346,"Pallarès, Macarena",1984-05-21,mujer,34,0,latino,0,,56,14250.0,2025-03-01,Soporte,IT,LEAD,9
2347,"Reyes, Damián",2021-05-04,mujer,32,0,afrodescendiente,1,2022-01-27,99,9120.0,2025-03-01,Finanzas Manager,Finanzas,SR,9
2348,"Ribera, Salvador",2003-09-23,mujer,42,0,indio,1,2007-01-09,75,7600.0,2025-03-01,Training,RRHH,SR,6
2349,"Ruano, Florentino",2012-02-25,mujer,34,0,latino,0,,52,14250.0,2025-03-01,Sysadmin,IT,LEAD,3
2350,"Collado, Calixta",2018-07-25,varon,35,0,indio,1,2020-03-26,45,1000.0,2025-03-01,Data,IT,JR,7
2351,"Goñi, Javiera",2006-07-04,mujer,64,0,asiatico,1,2011-02-04,76,14250.0,2025-03-01,Training,RRHH,LEAD,5
2352,"Guzman, Lisandro",2007-12-05,varon,63,0,indio,1,2012-01-11,16,15000.0,2025-03-01,Analista,Ventas,LEAD,6
2353,"Cortina, Malena",1989-06-21,varon,24,0,griego,0,,16,15000.0,2025-03-01,Analista,Ventas,LEAD,4
2354,"Torralba, Martirio",1996-07-20,mujer,30,0,afrodescendiente,1,1998-09-16,39,7600.0,2025-03-01,SEO,Marketing,SR,10
2355,"Requena, Osvaldo",1991-07-14,otros,64,0,indio,1,1996-03-25,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,6
2356,"Arcos, Roque",1983-09-14,varon,32,0,afrodescendiente,0,,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,7
2357,"Mur, Evangelina",2011-04-05,varon,62,0,blanco,1,2012-08-25,80,15000.0,2025-03-01,HR Manager,RRHH,LEAD,1
2358,"Quintana, Celestina",2008-12-16,varon,34,0,asiatico,1,2011-11-03,68,15000.0,2025-03-01,Recruiter,RRHH,LEAD,1
2359,"Calzada, Catalina",1998-11-29,otros,50,0,blanco,0,,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,3
2360,"Salas, Alejo",1998-02-24,mujer,39,0,indio,0,,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,7
2361,"León, Dora",2002-06-26,varon,39,0,latino,0,,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,8
2362,"Estrada, Loreto",1999-10-11,mujer,43,0,indio,1,2002-02-12,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,8
2363,"Mosquera, Victor",2007-02-09,varon,57,0,asiatico,1,2011-03-30,14,3000.0,2025-03-01,Analista,Ventas,MID,3
2364,"Río, Verónica",2008-02-15,mujer,55,0,asiatico,1,2011-11-07,90,3420.0,2025-03-01,Controller,Finanzas,MID,4
2365,"Gálvez, Fabricio",2012-12-07,mujer,25,0,blanco,0,,78,2850.0,2025-03-01,HR Manager,RRHH,MID,2
2366,"Cantero, Isidora",1996-11-11,varon,27,0,latino,1,2001-10-15,76,15000.0,2025-03-01,Training,RRHH,LEAD,6
2367,"Valle, Eric",2005-03-26,varon,45,0,afrodescendiente,1,2006-08-06,76,15000.0,2025-03-01,Training,RRHH,LEAD,10
2368,"Alegria, América",1988-06-15,mujer,54,0,latino,1,1989-11-21,100,17100.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,7
2369,"Cordero, Cándido",2006-10-06,mujer,32,0,latino,0,,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,4
2370,"Pozo, Aroa",2023-09-09,mujer,26,0,indio,1,2028-07-15,96,17100.0,2025-03-01,Tesorería,Finanzas,LEAD,8
2371,"Fonseca, Etelvina",1987-12-16,otros,59,0,indio,1,1991-12-29,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,5
2372,"Pagès, Tatiana",1985-07-25,varon,39,0,asiatico,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,1
2373,"Canet, Reyes",1996-03-12,varon,39,0,griego,1,1998-04-30,64,15000.0,2025-03-01,HR Analyst,RRHH,LEAD,4
2374,"Linares, Irma",2016-05-13,mujer,27,0,griego,1,2017-06-17,70,2850.0,2025-03-01,HRBP,RRHH,MID,2
2375,"Ledesma, Marisol",2017-07-12,mujer,67,0,griego,0,,88,17100.0,2025-03-01,Contador,Finanzas,LEAD,2
2376,"Ayala, Curro",1994-10-10,varon,38,0,afrodescendiente,1,1997-03-13,44,15000.0,2025-03-01,Dev,IT,LEAD,11
2377,"Múgica, Nidia",2007-07-27,mujer,26,0,asiatico,1,2008-07-16,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,6
2378,"Gallart, Cecilio",2008-07-13,varon,44,0,asiatico,1,2011-01-10,40,15000.0,2025-03-01,SEO,Marketing,LEAD,9
2379,"Morales, Damián",2008-11-12,varon,49,0,afrodescendiente,1,2010-09-16,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,7
2380,"Guerra, Julie",1989-06-06,mujer,27,0,asiatico,0,,76,14250.0,2025-03-01,Training,RRHH,LEAD,4
2381,"Moreno, Liliana",2017-04-15,mujer,26,0,asiatico,1,2017-11-10,81,1140.0,2025-03-01,Analista,Finanzas,JR,1
2382,"Tejada, Telmo",1987-10-03,mujer,50,0,blanco,0,,36,14250.0,2025-03-01,Content,Marketing,LEAD,2
2383,"Vicente, Guiomar",1990-10-01,mujer,56,0,griego,1,1993-01-03,2,2850.0,2025-03-01,Ejecutivo,Ventas,MID,2
2384,"Barranco, Alicia",2018-09-13,varon,44,0,asiatico,1,2021-08-19,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,11
