id_empleado,nombre_completo,fecha_inicio,fecha_renuncia,genero,edad,id_puesto_laboral,discapacidad,etnia
2562,"Li, Hiro",2015-04-11,2018-07-21,mujer,35,8,0,asiatico
2563,"Tanaka, Hiro",1998-06-22,,varon,47,5,0,asiatico
2564,"Bosch, Néstor",1981-07-30,,otros,43,20,0,latino
2565,"Garay, Jacobo",2019-08-15,2020-02-19,varon,36,17,0,latino
2566,"Guzman, Isabela",1998-08-14,2013-10-22,otros,68,9,0,latino
2567,"Cabanillas, Ramona",1994-01-03,,otros,48,9,0,latino
2568,"Papadopoulos, Sofia",2020-10-27,2022-03-24,otros,46,3,0,griego
2569,"Gimenez, Gabino",2012-03-02,2023-12-19,varon,58,2,0,latino
2570,"Sharma, Arjun",2013-05-29,,varon,46,5,0,indio
2571,"Li, Hiro",2013-09-21,2015-12-02,mujer,23,20,0,asiatico
2572,"Collado, Anita",1994-03-22,,mujer,66,14,0,latino
2573,"Li, Mei",1993-09-21,,varon,62,16,0,asiatico
2574,"Papadopoulos, Sofia",1988-09-10,,mujer,32,7,0,griego
2575,"Patel, Arjun",2018-07-17,2024-12-11,varon,48,20,0,indio
2576,"Sharma, Rudra",2001-05-06,,otros,66,20,0,indio
2577,"Washington, Jamal",2012-03-14,,otros,45,14,0,afrodescendiente
2578,"Li, Mei",2012-07-10,,varon,24,11,0,asiatico
2579,"Papadopoulos, Nikos",1992-09-24,,otros,65,13,0,griego
2580,"Papadopoulos, Sofia",1984-12-02,,otros,31,12,0,griego
2581,"Patel, Rudra",1986-04-25,,varon,51,2,0,indio
2582,"Patel, Rudra",2003-02-06,,varon,24,6,0,indio
2583,"Brown, John",2017-11-23,2024-06-16,varon,24,17,0,blanco
2584,"Tanaka, Mei",1983-01-24,,otros,61,14,0,asiatico
2585,"Smith, Michael",1993-07-10,2011-04-21,otros,46,7,0,blanco
2586,"Li, Hiro",1993-01-04,,mujer,59,18,0,asiatico
2587,"Washington, Jamal",2023-12-26,,mujer,58,5,0,afrodescendiente
2588,"Jackson, Aisha",1989-06-10,,otros,63,8,0,afrodescendiente
2589,"Washington, Aisha",1999-09-05,,otros,26,12,0,afrodescendiente
2590,"Patel, Arjun",2013-04-26,2020-04-26,mujer,61,20,0,indio
2591,"Sharma, Arjun",2008-09-13,,varon,31,13,0,indio
2592,"Papadopoulos, Sofia",2018-05-28,,otros,57,4,0,griego
2593,"Smith, John",2018-10-25,,otros,69,11,0,blanco
2594,"Brown, Emily",2021-08-16,,varon,43,8,0,blanco
2595,"Izquierdo, Reyes",1987-12-12,2023-09-19,mujer,53,4,0,latino
2596,"Washington, Jamal",1998-06-03,,varon,34,1,0,afrodescendiente
2597,"Smith, John",2021-05-08,2024-01-09,varon,22,20,0,blanco
2598,"Esparza, Jordi",1999-03-07,,varon,33,6,0,latino
2599,"Sharma, Rudra",2007-12-31,,varon,60,17,0,indio
2600,"Smith, Michael",2014-10-31,,otros,22,2,0,blanco
2601,"Smith, John",2010-09-02,,otros,27,1,0,blanco
2602,"Sharma, Rudra",2019-05-30,,otros,24,20,0,indio
2603,"Brown, Michael",2019-04-23,,varon,35,3,0,blanco
2604,"Jackson, Jamal",1998-01-29,2024-02-23,mujer,37,3,0,afrodescendiente
2605,"Papadopoulos, Nikos",2023-06-22,,varon,58,9,0,griego
2606,"Papadopoulos, Sofia",1991-05-26,,mujer,41,17,0,griego
2607,"Sharma, Arjun",1992-05-30,2018-01-19,varon,47,16,0,indio
2608,"Prats, Vera",2023-06-10,,varon,64,14,0,latino
2609,"Millán, Cintia",1995-01-13,2012-03-16,mujer,43,16,0,latino
2610,"Li, Mei",1988-11-07,2022-10-29,mujer,20,13,0,asiatico
2611,"Li, Mei",2010-05-16,2022-10-18,mujer,33,10,0,asiatico
2612,"Tanaka, Hiro",2022-11-27,,mujer,42,16,0,asiatico
2613,"Diéguez, Obdulia",2024-03-07,,varon,55,5,0,latino
2614,"Li, Hiro",2007-08-25,,otros,53,14,0,asiatico
2615,"Li, Mei",2025-02-19,,otros,48,3,0,asiatico
2616,"Jackson, Jamal",2018-11-19,,mujer,37,19,0,afrodescendiente
2617,"Sharma, Arjun",1988-05-15,,otros,58,9,0,indio
2618,"Papadopoulos, Nikos",1983-11-07,2011-12-27,mujer,62,3,0,griego
2619,"Smith, Michael",2002-09-03,2004-08-29,mujer,33,11,0,blanco
2620,"Washington, Aisha",2000-01-28,,varon,53,2,0,afrodescendiente
2621,"Brown, John",2004-03-02,2006-09-30,mujer,60,9,0,blanco
2622,"Tanaka, Mei",1998-12-06,,otros,27,19,0,asiatico
2623,"Castrillo, Chus",2004-07-26,,varon,47,17,0,latino
2624,"Li, Mei",1984-06-12,,otros,27,20,0,asiatico
2625,"Smith, Michael",2023-09-11,,otros,56,14,0,blanco
2626,"Jackson, Aisha",1981-11-01,2021-01-30,otros,55,19,0,afrodescendiente
2627,"Papadopoulos, Nikos",1981-10-11,1992-05-30,mujer,45,6,0,griego
2628,"Bru, Adolfo",2019-03-07,,otros,34,16,0,latino
2629,"Patel, Arjun",2022-09-30,2025-01-24,mujer,32,2,0,indio
2630,"Cantero, Pepita",2010-06-23,2022-11-17,otros,36,7,0,latino
2631,"Papadopoulos, Nikos",2018-09-27,2023-10-21,varon,18,12,1,griego
2632,"Papadopoulos, Sofia",1993-05-19,2024-09-21,otros,50,2,0,griego
2633,"Bou, Carmina",2021-08-10,,mujer,28,15,0,latino
2634,"Sharma, Arjun",1993-05-30,,mujer,60,7,0,indio
2635,"Pablo, Nereida",2007-05-15,,mujer,66,14,0,latino
2636,"Washington, Jamal",2004-03-11,,otros,57,16,0,afrodescendiente
2637,"Patel, Rudra",2019-11-29,,otros,34,15,0,indio
2638,"Tanaka, Hiro",2025-02-14,,otros,61,3,0,asiatico
2639,"Smith, Emily",1981-04-19,,varon,30,17,0,blanco
2640,"Washington, Aisha",2013-04-16,,otros,62,12,0,afrodescendiente
2641,"Sharma, Arjun",2014-07-10,,varon,44,5,0,indio
2642,"Papadopoulos, Sofia",2003-09-18,,varon,27,16,0,griego
2643,"Washington, Jamal",1995-05-03,,mujer,47,2,0,afrodescendiente
2644,"Brown, Michael",2001-07-18,,varon,36,11,0,blanco
2645,"Jackson, Jamal",2014-01-31,,mujer,69,13,0,afrodescendiente
2646,"Otero, Priscila",1983-05-17,,varon,35,16,0,latino
2647,"Nogués, Gilberto",2000-10-01,2012-10-30,otros,67,5,0,latino
2648,"Brown, Michael",2009-02-23,,varon,20,18,0,blanco
2649,"Smith, Emily",2018-06-04,,varon,29,13,0,blanco
2650,"Li, Hiro",2011-02-11,,otros,22,20,0,asiatico
2651,"Esteve, Domingo",1988-11-06,,mujer,45,7,0,latino
2652,"Patel, Rudra",1996-12-01,,mujer,36,1,0,indio
2653,"Papadopoulos, Sofia",2022-05-07,,otros,31,18,0,griego
2654,"Patel, Rudra",2017-01-31,2020-05-12,otros,60,2,0,indio
2655,"Sharma, Rudra",1995-11-04,,mujer,20,12,0,indio
2656,"Li, Hiro",1992-06-05,,mujer,29,12,0,asiatico
2657,"Washington, Jamal",2008-05-07,,otros,37,5,0,afrodescendiente
2658,"Tomé, Ricarda",2017-11-19,2021-12-03,otros,49,20,0,latino
2659,"Li, Mei",2025-02-27,2025-03-01,otros,44,19,0,asiatico
2660,"Washington, Aisha",2003-06-06,2011-02-08,varon,31,16,0,afrodescendiente
2661,"Franco, Javiera",2022-02-08,,otros,61,4,0,latino
2662,"Jackson, Aisha",1994-06-05,,varon,62,11,0,afrodescendiente
2663,"Li, Hiro",2012-05-29,,varon,60,8,0,asiatico
2664,"Patel, Arjun",1998-05-23,,otros,32,17,0,indio
2665,"Papadopoulos, Nikos",1988-04-19,,otros,64,3,0,griego
2666,"Jackson, Aisha",2019-02-03,,otros,36,8,0,afrodescendiente
2667,"Tanaka, Hiro",2011-10-24,,mujer,59,14,0,asiatico
2668,"Papadopoulos, Nikos",1997-11-01,,mujer,30,16,0,griego
2669,"Sharma, Arjun",1995-11-18,,otros,38,1,0,indio
2670,"Tanaka, Hiro",1991-02-01,,mujer,45,14,0,asiatico
2671,"Papadopoulos, Sofia",1994-10-13,,otros,53,15,0,griego
2672,"Smith, John",2021-06-20,,otros,38,11,0,blanco
2673,"Papadopoulos, Sofia",2003-09-14,,mujer,24,14,0,griego
2674,"Patel, Rudra",2003-03-08,,varon,28,15,0,indio
2675,"Lobo, Sonia",1991-10-16,1992-11-25,varon,67,3,0,latino
2676,"Patel, Arjun",1997-06-07,,otros,54,16,0,indio
2677,"Papadopoulos, Nikos",2012-03-25,,mujer,48,18,0,griego
2678,"Sharma, Arjun",2024-05-22,2025-02-23,varon,67,13,0,indio
2679,"Tanaka, Mei",2021-07-31,2022-04-04,mujer,51,7,0,asiatico
2680,"Washington, Jamal",2024-05-30,,mujer,21,3,0,afrodescendiente
2681,"Brown, Michael",2016-10-15,,varon,23,17,0,blanco
2682,"Smith, Michael",2023-02-20,,varon,65,11,0,blanco
2683,"Smith, Emily",2007-11-09,,otros,38,9,0,blanco
2684,"Aller, Nilda",2021-12-03,2024-12-17,otros,63,17,0,latino
2685,"Jackson, Aisha",1999-01-28,,varon,65,12,0,afrodescendiente
2686,"Jackson, Aisha",1987-03-06,,otros,28,14,0,afrodescendiente
2687,"Patel, Rudra",1993-04-20,,mujer,45,7,0,indio
2688,"Brown, Emily",1989-08-24,2019-11-12,varon,27,5,0,blanco
2689,"Papadopoulos, Sofia",2005-06-26,,varon,42,20,0,griego
2690,"Patel, Arjun",2002-06-17,,mujer,27,9,0,indio
2691,"Sharma, Arjun",2024-05-30,,varon,46,4,0,indio
2692,"Jackson, Jamal",2015-05-13,,mujer,29,16,0,afrodescendiente
2693,"Li, Mei",1984-02-24,,varon,43,7,0,asiatico
2694,"Hernandez, Teodoro",2003-05-13,,mujer,21,7,0,latino
2695,"Papadopoulos, Nikos",2005-10-19,2011-11-05,otros,42,8,0,griego
2696,"Jackson, Jamal",1992-06-14,,otros,53,15,0,afrodescendiente
2697,"Ureña, Américo",2024-12-09,,varon,45,13,0,latino
2698,"Pastor, Mercedes",2012-12-21,,varon,37,4,0,latino
2699,"Patel, Arjun",2003-08-18,,otros,41,20,0,indio
2700,"Li, Mei",2020-11-27,,mujer,26,7,0,asiatico
2701,"Smith, Emily",2024-01-16,,mujer,21,3,0,blanco
2702,"Li, Hiro",1996-02-09,,mujer,32,9,0,asiatico
2703,"Sharma, Arjun",2022-10-30,2024-11-28,mujer,40,10,0,indio
2704,"Smith, Emily",1987-05-11,,otros,37,14,0,blanco
2705,"Cardona, Amando",1994-01-04,,otros,30,4,0,latino
2706,"Smith, Michael",1991-01-03,,otros,38,16,0,blanco
2707,"Papadopoulos, Nikos",1985-11-27,2009-05-11,varon,45,5,0,griego
2708,"Patel, Arjun",1990-10-10,,varon,28,2,0,indio
2709,"Sharma, Arjun",2010-01-13,,varon,41,3,0,indio
2710,"Li, Mei",1994-11-06,2012-12-03,mujer,55,13,0,asiatico
2711,"Li, Hiro",2011-06-30,,mujer,64,1,0,asiatico
2712,"Papadopoulos, Nikos",1982-07-10,,varon,27,17,0,griego
2713,"Papadopoulos, Sofia",2002-05-25,,varon,21,13,0,griego
2714,"Brown, John",2008-07-29,,varon,52,20,0,blanco
2715,"Tanaka, Hiro",2012-06-22,,varon,24,14,0,asiatico
2716,"Jackson, Jamal",2002-07-13,,otros,64,9,0,afrodescendiente
2717,"Sharma, Rudra",1983-12-01,,varon,23,13,0,indio
2718,"Papadopoulos, Sofia",2013-06-25,2019-09-24,varon,64,7,0,griego
2719,"Brown, Michael",1982-09-24,,otros,55,18,0,blanco
2720,"Papadopoulos, Sofia",1985-12-25,,varon,20,10,0,griego
2721,"Patel, Rudra",2024-01-13,2024-04-18,varon,41,6,0,indio
2722,"Patel, Rudra",2024-01-09,2024-05-18,varon,41,5,0,indio
2723,"Patel, Arjun",1984-11-09,2003-07-10,varon,42,19,0,indio
2724,"Sharma, Arjun",1998-07-11,,otros,38,16,0,indio
2725,"Tanaka, Hiro",1993-05-31,,varon,54,18,0,asiatico
2726,"Brown, Michael",1985-06-22,,otros,48,17,0,blanco
2727,"Tanaka, Mei",2019-10-16,2022-06-13,otros,24,8,0,asiatico
2728,"Diaz, Silvio",2010-08-12,,mujer,46,13,1,latino
2729,"Benet, Laura",2021-11-04,,otros,54,1,1,latino
2730,"Washington, Jamal",1993-06-11,,mujer,37,14,0,afrodescendiente
2731,"Smith, Michael",2008-09-27,2018-06-07,varon,38,1,0,blanco
2732,"Sharma, Rudra",2019-01-01,,otros,50,13,0,indio
2733,"Patel, Arjun",1985-11-29,,otros,58,2,0,indio
2734,"Washington, Aisha",2024-06-23,,varon,58,10,0,afrodescendiente
2735,"Papadopoulos, Nikos",2018-08-03,,otros,22,1,0,griego
2736,"Torrent, Amalia",2022-01-13,,otros,61,15,0,latino
2737,"Papadopoulos, Sofia",1988-06-23,,varon,61,1,0,griego
2738,"Brown, John",2015-08-06,2022-02-10,mujer,36,4,0,blanco
2739,"Papadopoulos, Nikos",2015-12-12,,mujer,58,5,0,griego
2740,"Li, Mei",2008-04-24,2008-09-23,otros,67,10,1,asiatico
2741,"Papadopoulos, Sofia",2008-03-20,2015-09-23,varon,54,11,0,griego
2742,"Papadopoulos, Nikos",2001-12-28,,otros,22,6,0,griego
2743,"Sharma, Arjun",2007-06-07,,otros,29,6,0,indio
2744,"Washington, Aisha",2023-07-07,,otros,44,16,0,afrodescendiente
2745,"Washington, Jamal",1995-11-23,2015-02-17,otros,52,20,0,afrodescendiente
2746,"Sharma, Arjun",1988-08-12,,mujer,36,10,0,indio
2747,"Smith, Michael",2003-09-02,2022-06-12,mujer,50,4,0,blanco
2748,"Tanaka, Hiro",2004-11-12,2017-07-19,mujer,43,3,0,asiatico
2749,"Smith, Michael",2024-05-08,,varon,18,8,0,blanco
2750,"Brown, Michael",1984-03-13,1989-08-17,mujer,41,16,0,blanco
2751,"Guardia, Toño",2019-11-30,2025-01-27,mujer,42,9,0,latino
2752,"Papadopoulos, Sofia",2000-05-02,,varon,27,18,0,griego
2753,"Washington, Jamal",2008-02-15,,otros,67,8,0,afrodescendiente
2754,"Sharma, Arjun",2009-10-12,,otros,45,4,0,indio
2755,"Tanaka, Mei",2002-02-27,,varon,22,14,0,asiatico
2756,"Agustín, Flavia",1985-06-09,2021-10-31,varon,53,2,0,latino
2757,"Leon, Gabriela",2017-04-30,,varon,58,7,0,latino
2758,"Brown, John",1991-12-04,,varon,67,6,0,blanco
2759,"Papadopoulos, Sofia",1985-11-15,,mujer,25,16,0,griego
2760,"Papadopoulos, Nikos",2022-12-31,,otros,30,13,0,griego
2761,"Smith, Michael",1998-05-18,2009-10-20,otros,34,20,0,blanco
2762,"Pont, Arturo",1990-05-16,,otros,68,11,0,latino
2763,"Washington, Aisha",2019-12-12,2024-04-08,varon,68,16,0,afrodescendiente
2764,"Jackson, Jamal",1999-11-04,,mujer,67,3,0,afrodescendiente
2765,"Jackson, Jamal",1986-05-10,1989-02-15,mujer,55,1,0,afrodescendiente
2766,"Washington, Aisha",2003-07-04,2021-11-13,otros,34,3,0,afrodescendiente
2767,"Narváez, Zaida",2015-07-17,,otros,63,15,0,latino
2768,"Smith, Emily",1989-02-27,,otros,60,3,0,blanco
2769,"Washington, Aisha",1989-12-12,,mujer,57,8,0,afrodescendiente
2770,"Puerta, Evelia",1996-12-18,2020-02-10,varon,18,2,0,latino
2771,"Tanaka, Hiro",1993-08-12,,varon,51,8,0,asiatico
2772,"Tanaka, Hiro",2008-02-27,,otros,68,1,0,asiatico
2773,"Li, Mei",2006-07-23,,varon,37,2,0,asiatico
2774,"Borrás, Félix",1994-03-04,2019-08-11,otros,62,3,0,latino
2775,"Dominguez, Armida",2009-02-19,,mujer,64,9,0,latino
2776,"Brown, Michael",2017-06-12,,otros,22,3,1,blanco
2777,"Brown, Michael",1999-02-09,,varon,47,12,0,blanco
2778,"Li, Mei",2024-06-30,2024-08-15,varon,66,10,0,asiatico
2779,"Piña, Mauricio",1995-08-19,,otros,69,3,0,latino
2780,"Jackson, Aisha",2021-10-28,,otros,38,8,0,afrodescendiente
2781,"Brown, Emily",1986-02-19,2024-10-16,mujer,36,16,0,blanco
2782,"Smith, Michael",2023-01-23,,varon,47,9,0,blanco
2783,"Papadopoulos, Sofia",2009-10-31,,otros,46,3,0,griego
2784,"Brown, Michael",2012-10-23,,varon,39,17,0,blanco
2785,"Vizcaíno, Silvestre",1981-05-05,,otros,25,18,0,latino
2786,"Carreras, Martin",2024-01-05,,varon,36,16,0,latino
2787,"Brown, Emily",2011-05-06,,otros,21,18,0,blanco
2788,"Castañeda, Benigno",2021-01-08,,mujer,21,3,0,latino
2789,"Sharma, Arjun",2020-12-09,,otros,53,2,0,indio
2790,"Li, Mei",1992-01-08,2003-06-02,mujer,51,3,0,asiatico
2791,"Jackson, Aisha",1993-12-08,2000-09-21,varon,40,6,0,afrodescendiente
2792,"Sharma, Rudra",1986-10-20,,varon,50,6,0,indio
2793,"Papadopoulos, Sofia",1984-04-12,2014-06-22,mujer,39,3,0,griego
2794,"Jackson, Aisha",2017-09-14,2023-10-26,mujer,33,13,0,afrodescendiente
2795,"Li, Hiro",2006-08-14,,mujer,63,1,0,asiatico
2796,"Smith, John",1989-10-16,,varon,34,6,0,blanco
2797,"Papadopoulos, Sofia",2013-06-16,,otros,60,14,0,griego
2798,"Patel, Arjun",2010-05-23,,varon,23,6,0,indio
2799,"Brown, Michael",2017-12-05,2023-04-05,varon,37,17,0,blanco
2800,"Sharma, Rudra",1994-07-29,,otros,39,18,0,indio
2801,"Tanaka, Mei",2014-12-05,,mujer,65,17,0,asiatico
2802,"Smith, Michael",2003-04-23,,mujer,35,4,0,blanco
2803,"Patel, Rudra",2006-03-21,,mujer,41,8,0,indio
2804,"Sharma, Rudra",1986-06-09,,varon,44,5,0,indio
2805,"Jackson, Jamal",2007-09-05,,varon,30,10,0,afrodescendiente
2806,"Jackson, Aisha",1994-08-11,,otros,35,3,0,afrodescendiente
2807,"Patel, Arjun",2020-06-17,2022-07-17,varon,66,4,0,indio
2808,"Papadopoulos, Nikos",2002-12-28,,otros,55,19,0,griego
2809,"Sharma, Rudra",2016-01-27,,mujer,27,2,0,indio
2810,"Washington, Aisha",1994-06-12,,varon,56,6,0,afrodescendiente
2811,"Aranda, Edmundo",1984-09-23,,mujer,33,4,0,latino
2812,"Patel, Arjun",1990-06-21,2001-05-22,otros,51,18,0,indio
2813,"Jackson, Aisha",1983-08-20,,mujer,60,19,0,afrodescendiente
2814,"Papadopoulos, Nikos",2001-11-02,,mujer,19,4,0,griego
2815,"Jackson, Aisha",2018-12-12,,otros,53,16,1,afrodescendiente
2816,"Jackson, Jamal",1994-12-30,,otros,58,16,0,afrodescendiente
2817,"Smith, Michael",2021-04-06,2022-03-05,mujer,25,7,0,blanco
2818,"Brown, John",1983-11-09,,mujer,66,12,0,blanco
2819,"Smith, Emily",1987-07-22,2018-04-22,varon,57,8,0,blanco
2820,"Washington, Jamal",1985-07-21,,otros,42,9,0,afrodescendiente
2821,"Li, Mei",1999-09-22,,varon,49,19,0,asiatico
2822,"Brown, Michael",2000-06-26,,otros,39,8,0,blanco
2823,"Papadopoulos, Nikos",2012-12-02,,mujer,20,14,0,griego
2824,"Meléndez, Felicia",1990-11-07,1991-10-02,mujer,41,3,0,latino
2825,"Li, Hiro",2022-06-08,2022-07-29,mujer,20,20,0,asiatico
2826,"Smith, John",2013-11-13,2017-09-12,otros,57,3,0,blanco
2827,"Borrás, Priscila",2002-10-23,,varon,40,7,0,latino
2828,"Brown, Emily",1982-08-27,,mujer,63,14,0,blanco
2829,"Brown, John",1999-07-31,2025-02-17,otros,28,16,0,blanco
2830,"Washington, Aisha",1989-07-25,1991-08-24,otros,51,2,0,afrodescendiente
2831,"Papadopoulos, Nikos",1984-11-20,,otros,20,14,0,griego
2832,"Papadopoulos, Sofia",1997-11-16,,mujer,52,16,0,griego
2833,"Li, Hiro",1986-01-01,,otros,33,9,0,asiatico
2834,"Moreno, Luis Ángel",1981-08-26,,mujer,19,15,0,latino
2835,"Sharma, Rudra",1982-04-13,,mujer,66,2,0,indio
2836,"Tanaka, Mei",1984-08-13,2015-05-27,varon,36,8,0,asiatico
2837,"Jackson, Aisha",1991-09-15,,otros,25,18,0,afrodescendiente
2838,"Tanaka, Mei",1993-06-15,2007-10-18,otros,49,15,0,asiatico
2839,"Patel, Rudra",2013-10-05,,mujer,50,12,0,indio
2840,"Tanaka, Hiro",1992-12-04,,otros,40,20,0,asiatico
2841,"Washington, Aisha",2009-10-25,,mujer,50,18,0,afrodescendiente
2842,"Washington, Jamal",2024-10-07,,mujer,48,14,0,afrodescendiente
2843,"Li, Hiro",2000-08-11,2018-03-06,otros,52,3,0,asiatico
2844,"Julián, Rocío",2018-01-02,2020-08-20,otros,64,9,0,latino
2845,"Patel, Arjun",1996-01-26,,mujer,33,10,0,indio
2846,"Papadopoulos, Sofia",1982-01-17,2020-11-30,mujer,44,17,0,griego
2847,"Jackson, Aisha",2021-02-10,,varon,40,15,0,afrodescendiente
2848,"Vicente, Hilda",2014-01-09,,mujer,64,10,1,latino
2849,"Sharma, Rudra",1985-05-30,,varon,41,7,0,indio
2850,"Papadopoulos, Nikos",1986-02-17,,varon,62,9,0,griego
2851,"Papadopoulos, Sofia",2013-07-26,,mujer,45,16,0,griego
2852,"Reig, Sabas",1998-03-10,2021-05-28,mujer,57,15,0,latino
2853,"Lladó, Dan",2008-10-28,,varon,36,19,0,latino
2854,"Brown, Michael",2014-06-07,,otros,43,1,0,blanco
2855,"Paniagua, Silvio",1993-10-18,2025-02-26,varon,48,17,0,latino
2856,"Papadopoulos, Sofia",2002-05-27,,mujer,36,17,0,griego
2857,"Brown, Michael",2014-04-22,2023-02-04,mujer,24,12,0,blanco
2858,"Papadopoulos, Nikos",1982-12-24,,varon,61,16,0,griego
2859,"Li, Mei",2019-08-02,,otros,45,16,0,asiatico
2860,"Papadopoulos, Nikos",2003-07-26,,mujer,27,19,0,griego
2861,"Li, Mei",2001-07-03,,varon,21,10,0,asiatico
2862,"Papadopoulos, Nikos",2015-11-06,,mujer,44,10,0,griego
2863,"Smith, John",2003-02-10,2004-03-22,mujer,26,4,0,blanco
2864,"Patel, Rudra",2013-06-11,2015-08-14,otros,62,4,0,indio
2865,"Papadopoulos, Nikos",2004-10-07,2008-11-14,varon,38,4,0,griego
2866,"Sharma, Rudra",1993-06-16,,otros,68,9,0,indio
2867,"Tanaka, Mei",2021-03-04,,otros,23,10,0,asiatico
2868,"Smith, Michael",1983-07-02,2023-07-19,otros,60,7,0,blanco
2869,"Patel, Rudra",2005-08-11,,varon,65,7,0,indio
2870,"Jackson, Jamal",2004-08-24,2007-09-02,otros,66,9,0,afrodescendiente
2871,"Tanaka, Mei",2014-01-03,,varon,51,18,0,asiatico
2872,"Narváez, Maximino",1991-10-05,,otros,50,12,0,latino
2873,"Washington, Jamal",2018-09-20,,mujer,51,2,0,afrodescendiente
2874,"Li, Mei",2006-02-17,,mujer,24,13,0,asiatico
2875,"Jackson, Jamal",1986-09-27,,mujer,25,14,0,afrodescendiente
2876,"Bustos, Porfirio",2011-01-15,,mujer,19,2,0,latino
2877,"Smith, Michael",1982-09-13,1998-11-12,otros,53,1,0,blanco
2878,"Brown, John",1997-11-09,,varon,46,16,0,blanco
2879,"Papadopoulos, Nikos",2016-01-25,,varon,20,14,0,griego
2880,"Papadopoulos, Sofia",2001-01-27,,mujer,61,8,0,griego
2881,"Brown, John",1987-01-19,2011-10-21,varon,66,11,0,blanco
2882,"Brown, John",2021-05-03,,otros,22,17,0,blanco
2883,"Jackson, Aisha",2019-03-06,,varon,40,5,0,afrodescendiente
2884,"Sharma, Arjun",1994-01-08,,mujer,28,1,0,indio
2885,"Smith, Michael",2018-02-24,,mujer,68,8,0,blanco
2886,"Brown, Emily",2015-08-28,2017-01-22,mujer,23,20,0,blanco
2887,"Pizarro, Petrona",1994-06-11,,otros,21,10,0,latino
2888,"Smith, John",2001-06-09,,otros,60,12,0,blanco
2889,"Papadopoulos, Nikos",2000-01-12,,mujer,24,14,0,griego
2890,"Smith, Emily",2006-06-14,,mujer,42,3,0,blanco
2891,"Washington, Jamal",2018-07-23,2019-10-23,mujer,24,4,0,afrodescendiente
2892,"Serna, Nayara",1993-04-30,,mujer,22,15,0,latino
2893,"Sharma, Rudra",2003-03-25,,varon,31,19,0,indio
2894,"Smith, Michael",1992-08-04,,varon,26,3,0,blanco
2895,"Brown, Emily",2005-10-24,,otros,62,9,0,blanco
2896,"Smith, Emily",1999-07-02,,mujer,19,7,0,blanco
2897,"Montero, Coral",2022-03-27,2024-01-16,otros,49,11,0,latino
2898,"Tanaka, Hiro",2002-12-29,,varon,55,2,0,asiatico
2899,"Patel, Arjun",2010-03-02,,mujer,44,6,0,indio
2900,"Dalmau, Calista",1997-01-18,2022-08-02,varon,25,7,0,latino
2901,"Papadopoulos, Nikos",2023-02-23,,varon,57,5,0,griego
2902,"Jackson, Aisha",2006-06-16,,varon,60,9,0,afrodescendiente
2903,"Jackson, Jamal",2017-12-30,,varon,44,17,0,afrodescendiente
2904,"Washington, Jamal",2024-06-01,2024-12-28,mujer,62,8,0,afrodescendiente
2905,"Jackson, Aisha",1984-11-05,2003-05-18,varon,61,4,0,afrodescendiente
2906,"Sharma, Arjun",2004-10-08,2005-08-15,varon,22,18,0,indio
2907,"Li, Mei",1993-08-31,1994-05-11,mujer,41,18,0,asiatico
2908,"Washington, Jamal",1989-09-30,,mujer,67,10,0,afrodescendiente
2909,"Papadopoulos, Nikos",1983-08-28,2012-09-13,mujer,19,15,0,griego
2910,"Papadopoulos, Nikos",1988-03-30,,mujer,64,10,0,griego
2911,"Sharma, Arjun",1995-04-17,1998-09-28,mujer,58,8,0,indio
2912,"Sharma, Rudra",1981-04-07,1996-04-28,varon,44,7,0,indio
2913,"Sharma, Arjun",2006-11-20,,varon,29,15,0,indio
2914,"Jackson, Jamal",2017-03-06,,mujer,34,13,0,afrodescendiente
2915,"Washington, Jamal",1990-03-01,,varon,39,19,0,afrodescendiente
2916,"Solís, Constanza",1989-07-27,,varon,43,5,0,latino
2917,"Jackson, Jamal",1989-12-09,,mujer,56,16,0,afrodescendiente
2918,"Li, Hiro",2015-04-16,2019-10-10,otros,63,11,0,asiatico
2919,"Papadopoulos, Nikos",2003-08-25,2016-04-12,otros,52,9,0,griego
2920,"Smith, Michael",2014-03-16,,varon,67,13,1,blanco
2921,"Papadopoulos, Sofia",2011-02-26,,varon,32,20,0,griego
2922,"Tanaka, Mei",1987-03-13,,mujer,30,13,0,asiatico
2923,"Li, Hiro",1986-01-03,2016-01-16,varon,30,6,0,asiatico
2924,"Bautista, Anna",1982-06-03,,varon,20,13,0,latino
2925,"Papadopoulos, Nikos",2004-02-26,,otros,28,10,0,griego
2926,"Tanaka, Mei",2006-01-30,2019-12-04,mujer,69,4,1,asiatico
2927,"Washington, Jamal",2022-11-05,,mujer,59,3,0,afrodescendiente
2928,"Cruz, Marcos",2010-02-19,2013-01-10,otros,37,12,0,latino
2929,"Smith, Michael",1994-08-02,2021-04-23,otros,28,4,0,blanco
2930,"Papadopoulos, Sofia",2002-10-31,2006-02-16,otros,53,4,0,griego
2931,"Li, Mei",1992-11-01,,mujer,27,4,0,asiatico
2932,"Tanaka, Hiro",2008-01-31,2019-06-07,varon,40,15,0,asiatico
2933,"Li, Mei",1988-08-01,,otros,47,14,0,asiatico
2934,"Li, Mei",1989-05-28,,varon,63,20,0,asiatico
